RS4E_YEAST,0.53,0.57,0.6,0.36,0.5,0,0.5,0.22,0,CYT
RS4E_YEAST,0.53,0.57,0.6,0.36,0.5,0,0.5,0.22,0,CYT
RS8_YEAST,0.37,0.3,0.62,0.43,0.5,0,0.44,0.39,0,CYT
RS8_YEAST,0.37,0.3,0.62,0.43,0.5,0,0.44,0.39,0,CYT
R161_YEAST,0.49,0.4,0.58,0.23,0.5,0,0.47,0.27,0,CYT
R167_YEAST,0.37,0.37,0.51,0.38,0.5,0,0.44,0.22,0,CYT
FIMB_YEAST,0.51,0.4,0.5,0.28,0.5,0,0.48,0.27,0,CYT
SAC7_YEAST,0.34,0.25,0.55,0.28,0.5,0,0.51,0.49,0,CYT
SAR1_YEAST,0.59,0.54,0.53,0.14,0.5,0,0.48,0.22,0,CYT
SC25_YEAST,0.5,0.48,0.48,0.23,0.5,0,0.53,0.68,0,CYT
PRCI_YEAST,0.56,0.42,0.52,0.14,0.5,0,0.51,0.22,0,CYT
SDHL_YEAST,0.46,0.42,0.51,0.16,0.5,0,0.56,0.22,0,CYT
SEC1_YEAST,0.6,0.51,0.49,0.18,0.5,0,0.53,0.38,0,CYT
SC13_YEAST,0.49,0.38,0.56,0.09,0.5,0,0.46,0.22,0,CYT
SC14_YEAST,0.38,0.4,0.53,0.12,0.5,0,0.55,0.22,0,CYT
SC15_YEAST,0.55,0.55,0.52,0.13,0.5,0,0.53,0.25,0,CYT
SC17_YEAST,0.46,0.44,0.58,0.17,0.5,0,0.55,0.22,0,CYT
SC18_YEAST,0.34,0.46,0.52,0.19,0.5,0,0.53,0.26,0,CYT
SEC2_YEAST,0.58,0.56,0.46,0.14,0.5,0,0.51,0.22,0,CYT
SC21_YEAST,0.44,0.71,0.5,0.21,0.5,0,0.54,0.27,0,CYT
SC23_YEAST,0.41,0.49,0.47,0.09,0.5,0,0.49,0.22,0,CYT
SEC4_YEAST,0.44,0.51,0.53,0.3,0.5,0,0.53,0.22,0,CYT
PMM_YEAST,0.54,0.51,0.56,0.15,0.5,0,0.54,0.31,0,CYT
SEC6_YEAST,0.46,0.38,0.51,0.2,0.5,0,0.51,0.22,0,CYT
SC65_YEAST,0.41,0.4,0.56,0.17,0.5,0,0.56,0.22,0,CYT
SC72_YEAST,0.59,0.55,0.57,0.18,0.5,0,0.51,0.22,0,CYT
SEC8_YEAST,0.48,0.51,0.5,0.24,0.5,0,0.54,0.38,0,CYT
SEC9_YEAST,0.39,0.3,0.63,0.2,0.5,0,0.43,0.47,0,CYT
SYSC_YEAST,0.3,0.33,0.55,0.12,0.5,0,0.53,0.38,0,CYT
GLYC_YEAST,0.53,0.49,0.47,0.21,0.5,0,0.53,0.22,0,CYT
SIC1_YEAST,0.42,0.43,0.67,0.7,0.5,0,0.42,0.25,0,CYT
SIS1_YEAST,0.56,0.55,0.57,0.15,0.5,0,0.54,0.25,0,CYT
SLA1_YEAST,0.37,0.55,0.52,0.13,0.5,0,0.42,0.8,0,CYT
SLY1_YEAST,0.64,0.31,0.53,0.15,0.5,0,0.53,0.31,0,CYT
SMY1_YEAST,0.54,0.5,0.51,0.26,0.5,0,0.52,0.22,0,CYT
SMY2_YEAST,0.6,0.64,0.56,0.36,0.5,0,0.46,0.27,0,CYT
SNF1_YEAST,0.39,0.45,0.51,0.29,0.5,0,0.54,0.22,0,CYT
SNF4_YEAST,0.43,0.47,0.47,0.18,0.5,0,0.47,0.22,0,CYT
SODC_YEAST,0.55,0.57,0.51,0.07,0.5,0,0.55,0.22,0,CYT
RL35_YEAST,0.52,0.47,0.58,0.18,0.5,0,0.34,0.11,0,CYT
RL35_YEAST,0.52,0.47,0.58,0.18,0.5,0,0.34,0.11,0,CYT
SPA2_YEAST,0.5,0.45,0.51,0.19,0.5,0,0.53,0.25,0,CYT
SR14_YEAST,0.61,0.5,0.61,0.21,0.5,0,0.55,0.54,0,CYT
SR54_YEAST,0.5,0.52,0.51,0.22,0.5,0,0.46,0.37,0,CYT
SR68_YEAST,0.62,0.33,0.49,0.24,0.5,0,0.51,0.42,0,CYT
SR72_YEAST,0.56,0.52,0.46,0.17,0.5,0,0.49,0.73,0,CYT
CAP_YEAST,0.52,0.56,0.55,0.16,0.5,0,0.53,0.39,0,CYT
HS71_YEAST,0.53,0.48,0.51,0.18,0.5,0,0.52,0.27,0,CYT
HS72_YEAST,0.51,0.48,0.51,0.19,0.5,0,0.51,0.27,0,CYT
HS73_YEAST,0.51,0.48,0.51,0.26,0.5,0,0.51,0.27,0,CYT
HS74_YEAST,0.53,0.48,0.51,0.18,0.5,0,0.51,0.27,0,CYT
HS75_YEAST,0.6,0.46,0.51,0.1,0.5,0,0.48,0.31,0,CYT
HS76_YEAST,0.6,0.46,0.51,0.1,0.5,0,0.48,0.31,0,CYT
SSD1_YEAST,0.45,0.45,0.51,0.3,0.5,0,0.48,0.44,0,CYT
GBG_YEAST,0.36,0.37,0.63,0.25,0.5,0,0.3,0.22,0,CYT
ST20_YEAST,0.3,0.45,0.55,0.19,0.5,0,0.53,0.4,0,CYT
GBB_YEAST,0.44,0.4,0.53,0.19,0.5,0,0.48,0.27,0,CYT
STU1_YEAST,0.33,0.37,0.49,0.22,0.5,0,0.55,0.22,0,CYT
SUI1_YEAST,0.39,0.39,0.65,0.16,0.5,0,0.45,0.22,0,CYT
IF2A_YEAST,0.51,0.59,0.55,0.21,0.5,0,0.52,0.22,0,CYT
IF2B_YEAST,0.41,0.35,0.6,0.22,0.5,0,0.56,0.79,0,CYT
SUP1_YEAST,0.41,0.49,0.55,0.13,0.5,0,0.55,0.22,0,CYT
SUP2_YEAST,0.23,0.29,0.46,0,0.5,0,0.43,0.31,0,CYT
RS4_YEAST,0.25,0.48,0.45,0.32,0.5,0,0.4,0.22,0,CYT
RS11_YEAST,0.38,0.34,0.55,0.44,0.5,0,0.48,0.26,0,CYT
TAL1_YEAST,0.63,0.64,0.49,0.2,0.5,0,0.52,0.25,0,CYT
RL3_YEAST,0.48,0.44,0.46,0.37,0.5,0,0.46,0.36,0,CYT
TCPA_YEAST,0.5,0.49,0.46,0.22,0.5,0,0.53,0.25,0,CYT
TCPE_YEAST,0.62,0.42,0.47,0.16,0.5,0,0.52,0.22,0,CYT
TCPB_YEAST,0.5,0.45,0.52,0.18,0.5,0,0.52,0.22,0,CYT
TCPG_YEAST,0.59,0.51,0.47,0.21,0.5,0,0.47,0.22,0,CYT
TCPD_YEAST,0.39,0.47,0.49,0.2,0.5,0,0.53,0.26,0,CYT
TCPZ_YEAST,0.49,0.48,0.52,0.24,0.5,0,0.5,0.22,0,CYT
G3P1_YEAST,0.59,0.48,0.49,0.42,0.5,0,0.52,0.22,0,CYT
G3P2_YEAST,0.57,0.35,0.5,0.43,0.5,0,0.53,0.22,0,CYT
G3P3_YEAST,0.61,0.52,0.5,0.44,0.5,0,0.53,0.22,0,CYT
EF1A_YEAST,0.63,0.43,0.48,0.11,0.5,0,0.51,0.22,0,CYT
EF1A_YEAST,0.63,0.43,0.48,0.11,0.5,0,0.51,0.22,0,CYT
EF1G_YEAST,0.52,0.45,0.53,0.34,0.5,0,0.52,0.44,0,CYT
EF1H_YEAST,0.54,0.48,0.55,0.33,0.5,0,0.55,0.4,0,CYT
DKA1_YEAST,0.42,0.5,0.59,0.17,0.5,0,0.51,0.22,0,CYT
THRC_YEAST,0.54,0.55,0.55,0.4,0.5,0,0.53,0.22,0,CYT
SYTC_YEAST,0.31,0.31,0.57,0.15,0.5,0,0.5,0.22,0,CYT
IF4A_YEAST,0.38,0.42,0.5,0.19,0.5,0,0.44,0.22,0,CYT
IF1A_YEAST,0.33,0.36,0.62,0.26,0.5,0,0.55,0.22,0,CYT
IF4A_YEAST,0.38,0.42,0.5,0.19,0.5,0,0.44,0.22,0,CYT
TIF3_YEAST,0.47,0.56,0.58,0.19,0.5,0,0.44,0.64,0,CYT
IF41_YEAST,0.32,0.32,0.52,0.18,0.5,0,0.48,0.34,0,CYT
IF42_YEAST,0.28,0.27,0.5,0.14,0.5,0,0.5,0.28,0,CYT
IF5_YEAST,0.41,0.46,0.57,0.25,0.5,0,0.57,0.38,0,CYT
IF52_YEAST,0.44,0.54,0.51,0.16,0.5,0,0.58,0.22,0,CYT
IF51_YEAST,0.44,0.55,0.51,0.16,0.5,0,0.6,0.22,0,CYT
TP20_YEAST,0.4,0.56,0.53,0.15,0.5,0,0.49,0.22,0,CYT
TKT1_YEAST,0.58,0.55,0.51,0.13,0.5,0,0.52,0.22,0,CYT
TKT2_YEAST,0.55,0.69,0.51,0.12,0.5,0,0.51,0.22,0,CYT
TPIS_YEAST,0.44,0.49,0.49,0.27,0.5,0,0.52,0.22,0,CYT
KAPA_YEAST,0.25,0.26,0.53,0.17,0.5,0,0.45,0.22,0,CYT
KAPB_YEAST,0.49,0.46,0.54,0.18,0.5,0,0.35,0.22,0,CYT
KAPC_YEAST,0.42,0.37,0.54,0.17,0.5,0,0.51,0.22,0,CYT
TPM1_YEAST,0.42,0.45,0.75,0.21,0.5,0,0.48,0.22,0,CYT
TPM2_YEAST,0.39,0.45,0.75,0.17,0.5,0,0.51,0.22,0,CYT
TPS1_YEAST,0.63,0.54,0.53,0.27,0.5,0,0.49,0.22,0,CYT
TPS2_YEAST,0.54,0.43,0.48,0.27,0.5,0,0.44,0.41,0,CYT
TPS3_YEAST,0.4,0.44,0.5,0.13,0.5,0,0.52,0.39,0,CYT
TRPF_YEAST,0.62,0.6,0.54,0.22,0.5,0,0.54,0.27,0,CYT
TRPE_YEAST,0.33,0.46,0.53,0.12,0.5,0,0.5,0.27,0,CYT
TRPG_YEAST,0.57,0.36,0.51,0.25,0.5,0,0.54,0.25,0,CYT
TRPD_YEAST,0.45,0.76,0.51,0.25,0.5,0,0.59,0.22,0,CYT
TRP_YEAST,0.48,0.44,0.51,0.24,0.5,0,0.49,0.22,0,CYT
TSA_YEAST,0.59,0.64,0.44,0.26,0.5,0,0.5,0.22,0,CYT
TSL1_YEAST,0.79,0.56,0.53,0.19,0.5,0,0.47,0.35,0,CYT
GLRX_YEAST,0.52,0.5,0.6,0.2,0.5,0,0.52,0.22,0,CYT
TBA1_YEAST,0.59,0.46,0.57,0.17,0.5,0,0.52,0.22,0,CYT
TBB_YEAST,0.53,0.42,0.53,0.19,0.5,0,0.47,0.22,0,CYT
TBA3_YEAST,0.59,0.46,0.55,0.17,0.5,0,0.52,0.25,0,CYT
TYR1_YEAST,0.66,0.54,0.53,0.17,0.5,0,0.54,0.22,0,CYT
UBA1_YEAST,0.52,0.51,0.48,0.12,0.5,0,0.54,0.31,0,CYT
UBC1_YEAST,0.56,0.46,0.51,0.25,0.5,0,0.54,0.22,0,CYT
UBC4_YEAST,0.47,0.46,0.49,0.27,0.5,0,0.59,0.22,0,CYT
UBC5_YEAST,0.5,0.46,0.49,0.27,0.5,0,0.6,0.22,0,CYT
UBC7_YEAST,0.5,0.44,0.57,0.28,0.5,0,0.57,0.22,0,CYT
UBIQ_YEAST,0.46,0.47,0.62,0.3,0.5,0,0.38,0.22,0,CYT
UBP1_YEAST,0.59,0.7,0.46,0.19,0.5,0,0.54,0.44,0,CYT
UBP2_YEAST,0.19,0.41,0.55,0.13,0.5,0,0.52,0.25,0,CYT
UBP3_YEAST,0.27,0.43,0.5,0.13,0.5,0,0.54,0.31,0,CYT
UBR1_YEAST,0.42,0.46,0.44,0.17,0.5,0,0.51,0.42,0,CYT
PYRD_YEAST,0.48,0.39,0.56,0.23,0.5,0,0.6,0.22,0,CYT
UMPK_YEAST,0.47,0.59,0.56,0.09,0.5,0,0.5,0.22,0,CYT
RL21_YEAST,0.4,0.28,0.58,0.44,0.5,0,0.41,0.22,0,CYT
RSU2_YEAST,0.54,0.35,0.55,0.19,0.5,0,0.3,0.22,0,CYT
SYV_YEAST,0.51,0.49,0.48,0.55,0.5,0,0.52,0.58,0,CYT
VPS1_YEAST,0.5,0.55,0.52,0.16,0.5,0,0.51,0.31,0,CYT
VP15_YEAST,0.65,0.63,0.47,0.22,0.5,0,0.52,0.27,0,CYT
VP16_YEAST,0.41,0.48,0.51,0.2,0.5,0,0.51,0.22,0,CYT
VP17_YEAST,0.25,0.4,0.54,0.16,0.5,0,0.43,0.22,0,CYT
YP51_YEAST,0.63,0.56,0.52,0.21,0.5,0,0.5,0.22,0,CYT
SLP1_YEAST,0.56,0.68,0.42,0.36,0.5,0,0.49,0.22,0,CYT
VP45_YEAST,0.46,0.52,0.51,0.13,0.5,0,0.47,0.22,0,CYT
VRP1_YEAST,0.5,0.4,0.57,0.17,0.5,0,0.59,0.22,0,CYT
AP17_YEAST,0.53,0.52,0.49,0.27,0.5,0,0.51,0.22,0,CYT
AP19_YEAST,0.5,0.47,0.56,0.31,0.5,0,0.56,0.26,0,CYT
RL3P_YEAST,0.24,0.25,0.57,0.28,0.5,0,0.51,0.11,0,CYT
YCK2_YEAST,0.59,0.48,0.49,0.49,0.5,0,0.36,0.32,0,CYT
MAS5_YEAST,0.64,0.44,0.56,0.15,0.5,0,0.56,0.22,0,CYT
EF3_YEAST,0.48,0.58,0.47,0.17,0.5,0,0.53,0.74,0,CYT
YIF2_YEAST,0.47,0.5,0.6,0.63,0.5,0,0.38,0.16,0,CYT
TCTP_YEAST,0.47,0.38,0.58,0.19,0.5,0,0.57,0.22,0,CYT
YKM9_YEAST,0.41,0.45,0.46,0.23,0.5,0,0.5,0.7,0,CYT
RL13_YEAST,0.38,0.48,0.57,0.3,0.5,0,0.41,0.11,0,CYT
YPT1_YEAST,0.6,0.61,0.54,0.11,0.5,0,0.46,0.22,0,CYT
YP52_YEAST,0.48,0.61,0.57,0.17,0.5,0,0.45,0.22,0,CYT
YP53_YEAST,0.71,0.5,0.5,0.18,0.5,0,0.46,0.22,0,CYT
YPT7_YEAST,0.61,0.48,0.54,0.25,0.5,0,0.5,0.22,0,CYT
R29A_YEAST,0.38,0.32,0.64,0.41,0.5,0,0.44,0.11,0,CYT
R29B_YEAST,0.38,0.4,0.66,0.35,0.5,0,0.43,0.11,0,CYT
G6PD_YEAST,0.65,0.54,0.54,0.13,0.5,0,0.53,0.22,0,CYT
AAR2_YEAST,0.58,0.44,0.57,0.13,0.5,0,0.54,0.22,1,NUC
BAF1_YEAST,0.48,0.45,0.59,0.2,0.5,0,0.58,0.34,1,NUC
ACE1_YEAST,0.43,0.39,0.54,0.21,0.5,0,0.53,0.27,1,NUC
ACE2_YEAST,0.42,0.37,0.59,0.2,0.5,0,0.52,0.29,1,NUC
ACT3_YEAST,0.58,0.47,0.54,0.11,0.5,0,0.51,0.26,1,NUC
ACT5_YEAST,0.5,0.34,0.55,0.21,0.5,0,0.49,0.22,1,NUC
ADA2_YEAST,0.61,0.6,0.55,0.21,0.5,0,0.5,0.25,1,NUC
ADR1_YEAST,0.53,0.54,0.43,0.1,0.5,0,0.57,0.32,1,NUC
RCS1_YEAST,0.33,0.55,0.51,0.43,0.5,0,0.51,0.22,1,NUC
ANC1_YEAST,0.53,0.31,0.58,0.39,0.5,0,0.47,0.37,1,NUC
APN1_YEAST,0.45,0.46,0.55,0.43,0.5,0,0.55,0.38,1,NUC
ARG1_YEAST,0.37,0.32,0.47,0.18,0.5,0,0.45,0.25,1,NUC
ARG2_YEAST,0.48,0.43,0.51,0.32,0.5,0,0.52,0.43,1,NUC
ARG3_YEAST,0.41,0.46,0.59,0.19,0.5,0,0.58,0.27,1,NUC
BAS1_YEAST,0.5,0.52,0.59,0.3,0.5,0,0.51,0.35,1,NUC
BDF1_YEAST,0.33,0.43,0.64,0.16,0.5,0,0.52,0.52,1,NUC
CAD1_YEAST,0.48,0.23,0.57,0.27,0.5,0,0.48,0.47,1,NUC
CAT8_YEAST,0.44,0.52,0.41,0.23,0.5,0,0.51,0.22,1,NUC
CBF1_YEAST,0.3,0.32,0.57,0.19,0.5,0,0.48,0.55,1,NUC
CB32_YEAST,0.4,0.44,0.49,0.47,0.5,0,0.49,0.27,1,NUC
CBF5_YEAST,0.45,0.51,0.5,0.16,0.5,0,0.52,1,1,NUC
CCL1_YEAST,0.4,0.38,0.53,0.16,0.5,0,0.52,0.27,1,NUC
CCR4_YEAST,0.53,0.51,0.55,0.05,0.5,0,0.45,0.25,1,NUC
CC16_YEAST,0.62,0.51,0.52,0.42,0.5,0,0.54,0.27,1,NUC
CC23_YEAST,0.35,0.58,0.54,0.16,0.5,0,0.51,0.22,1,NUC
CC27_YEAST,0.48,0.54,0.5,0.17,0.5,0,0.53,0.22,1,NUC
CC31_YEAST,0.47,0.32,0.64,0.3,0.5,0,0.63,0.22,1,NUC
UBC3_YEAST,0.58,0.48,0.51,0.47,0.5,0,0.55,0.22,1,NUC
NOT2_YEAST,0.64,0.6,0.57,0.19,0.5,0,0.43,0.22,1,NUC
NOT1_YEAST,0.37,0.46,0.4,0.27,0.5,0,0.45,0.22,1,NUC
CC40_YEAST,0.28,0.37,0.61,0.09,0.5,0,0.52,0.55,1,NUC
RFC1_YEAST,0.26,0.36,0.47,0.34,0.5,0,0.53,0.72,1,NUC
CC46_YEAST,0.51,0.34,0.5,0.19,0.5,0,0.5,0.22,1,NUC
YB52_YEAST,0.58,0.5,0.5,0.12,0.5,0,0.48,0.25,1,NUC
CC6_YEAST,0.41,0.39,0.44,0.34,0.5,0,0.48,0.4,1,NUC
CC68_YEAST,0.36,0.68,0.46,0.16,0.5,0,0.53,0.28,1,NUC
CC7_YEAST,0.42,0.31,0.5,0.15,0.5,0,0.53,0.22,1,NUC
DNLI_YEAST,0.67,0.71,0.52,0.65,0.5,0,0.53,0.36,1,NUC
MCE1_YEAST,0.49,0.47,0.53,0.16,0.5,0,0.48,0.27,1,NUC
CHL1_YEAST,0.42,0.51,0.5,0.12,0.5,0,0.52,0.46,1,NUC
CHL4_YEAST,0.57,0.51,0.53,0.18,0.5,0,0.56,0.25,1,NUC
CIK1_YEAST,0.31,0.44,0.53,0.23,0.5,0,0.51,0.32,1,NUC
KC21_YEAST,0.31,0.31,0.56,0.33,0.5,0,0.52,0.33,1,NUC
KC22_YEAST,0.49,0.31,0.49,0.35,0.5,0,0.51,0.29,1,NUC
KC2C_YEAST,0.38,0.37,0.56,0.21,0.5,0,0.49,0.22,1,NUC
CRM1_YEAST,0.56,0.52,0.48,0.17,0.5,0,0.46,0.22,1,NUC
CSE1_YEAST,0.58,0.56,0.45,0.12,0.5,0,0.51,0.22,1,NUC
CSE2_YEAST,0.53,0.38,0.66,0.25,0.5,0,0.43,0.22,1,NUC
YKE9_YEAST,0.34,0.36,0.54,0.11,0.5,0,0.36,0.21,1,NUC
CB33_YEAST,0.41,0.45,0.53,0.17,0.5,0,0.51,0.25,1,NUC
CTK1_YEAST,0.31,0.46,0.54,0.52,0.5,0,0.5,0.34,1,NUC
DA80_YEAST,0.59,0.58,0.56,0.21,0.5,0,0.54,0.33,1,NUC
DA81_YEAST,0.39,0.28,0.46,0.12,0.5,0,0.41,0.22,1,NUC
DA82_YEAST,0.56,0.43,0.54,0.16,0.5,0,0.5,0.22,1,NUC
DATI_YEAST,0.27,0.36,0.6,0.33,0.5,0,0.37,0.31,1,NUC
DBF4_YEAST,0.35,0.4,0.59,0.22,0.5,0,0.47,0.37,1,NUC
DBP1_YEAST,0.42,0.32,0.5,0.21,0.5,0,0.51,0.22,1,NUC
DBP2_YEAST,0.23,0.2,0.53,0.2,0.5,0,0.44,0.22,1,NUC
DBR1_YEAST,0.55,0.54,0.56,0.22,0.5,0,0.5,0.37,1,NUC
DED1_YEAST,0.36,0.24,0.49,0.16,0.5,0,0.51,0.22,1,NUC
DYHC_YEAST,0.6,0.56,0.47,0.2,0.5,0,0.5,0.38,1,NUC
DHH1_YEAST,0.41,0.24,0.54,0.26,0.5,0,0.41,0.22,1,NUC
DMC1_YEAST,0.43,0.39,0.54,0.14,0.5,0,0.47,0.22,1,NUC
DPB2_YEAST,0.5,0.51,0.52,0.09,0.5,0,0.48,0.25,1,NUC
DPB3_YEAST,0.53,0.61,0.52,0.21,0.5,0,0.55,0.3,1,NUC
DRS1_YEAST,0.46,0.43,0.49,0.79,0.5,0,0.49,0.63,1,NUC
TFS2_YEAST,0.61,0.3,0.59,0.12,0.5,0,0.49,0.27,1,NUC
DUN1_YEAST,0.37,0.53,0.46,0.23,0.5,0,0.47,0.22,1,NUC
EGD1_YEAST,0.35,0.39,0.57,0.11,0.5,0,0.48,0.22,1,NUC
ESP1_YEAST,0.55,0.46,0.46,0.31,0.5,0,0.58,0.48,1,NUC
EST1_YEAST,0.35,0.6,0.47,0.13,0.5,0,0.52,0.43,1,NUC
FHL1_YEAST,0.33,0.44,0.49,0.08,0.5,0,0.48,0.49,1,NUC
FKB3_YEAST,0.54,0.57,0.52,0.19,0.5,0,0.59,0.67,1,NUC
FZF1_YEAST,0.37,0.43,0.62,0.27,0.5,0,0.48,0.22,1,NUC
GALY_YEAST,0.56,0.59,0.53,0.16,0.5,0,0.24,0.42,1,NUC
GAL4_YEAST,0.44,0.44,0.49,0.15,0.5,0,0.46,0.27,1,NUC
GAL8_YEAST,0.6,0.6,0.49,0.3,0.5,0,0.53,0.22,1,NUC
GAR1_YEAST,0.35,0.68,0.57,0.4,0.5,0,0.53,0.36,1,NUC
GBP2_YEAST,0.23,0.3,0.58,0.22,0.5,0,0.48,0.27,1,NUC
GCN4_YEAST,0.56,0.54,0.59,0.14,0.5,0,0.52,0.27,1,NUC
GCN5_YEAST,0.31,0.31,0.54,0.18,0.5,0,0.52,0.29,1,NUC
GCR1_YEAST,0.27,0.51,0.47,0.35,0.5,0,0.49,0.28,1,NUC
GCR2_YEAST,0.54,0.56,0.57,0.18,0.5,0,0.45,0.25,1,NUC
GCR3_YEAST,0.17,0.38,0.45,0.09,0.5,0,0.54,0.27,1,NUC
GCS1_YEAST,0.43,0.51,0.54,0.15,0.5,0,0.45,0.26,1,NUC
GLN3_YEAST,0.43,0.54,0.58,0.16,0.5,0,0.5,0.36,1,NUC
GLO3_YEAST,0.34,0.66,0.51,0.16,0.5,0,0.47,0.33,1,NUC
PHO2_YEAST,0.4,0.34,0.52,0.17,0.5,0,0.47,0.51,1,NUC
GSP1_YEAST,0.58,0.48,0.56,0.1,0.5,0,0.46,0.25,1,NUC
GSP2_YEAST,0.58,0.48,0.56,0.12,0.5,0,0.46,0.25,1,NUC
GTS1_YEAST,0.41,0.6,0.53,0.29,0.5,0,0.47,0.43,1,NUC
CYP1_YEAST,0.6,0.48,0.44,0.52,0.5,0,0.54,0.63,1,NUC
HAP2_YEAST,0.47,0.49,0.63,0.17,0.5,0,0.31,0.26,1,NUC
HAP3_YEAST,0.28,0.51,0.55,0.11,0.5,0,0.46,0.22,1,NUC
HAP4_YEAST,0.56,0.57,0.63,0.39,1,0,0.59,0.4,1,NUC
HCM1_YEAST,0.46,0.57,0.57,0.15,0.5,0,0.52,0.26,1,NUC
HDF1_YEAST,0.43,0.42,0.54,0.22,0.5,0,0.57,0.33,1,NUC
HEX2_YEAST,0.44,0.42,0.62,0.14,0.5,0,0.55,0.37,1,NUC
H4_YEAST,0.37,0.34,0.58,0.24,0.5,0,0.44,0.18,1,NUC
H4_YEAST,0.37,0.34,0.58,0.24,0.5,0,0.44,0.18,1,NUC
H3_YEAST,0.39,0.39,0.55,0.52,0.5,0,0.37,0.16,1,NUC
H3_YEAST,0.39,0.39,0.55,0.52,0.5,0,0.37,0.16,1,NUC
HIR1_YEAST,0.48,0.57,0.5,0.09,0.5,0,0.52,0.42,1,NUC
HIR2_YEAST,0.61,0.57,0.45,0.21,0.5,0,0.5,0.42,1,NUC
MAT1_YEAST,0.37,0.22,0.64,0.35,0.5,0,0.47,0.22,1,NUC
MAT2_YEAST,0.51,0.48,0.58,0.22,0.5,0,0.5,0.28,1,NUC
MTA1_YEAST,0.49,0.37,0.59,0.17,0.5,0,0.51,0.22,1,NUC
MAT2_YEAST,0.51,0.48,0.58,0.22,0.5,0,0.5,0.28,1,NUC
HO_YEAST,0.53,0.53,0.53,0.17,0.5,0,0.49,0.37,1,NUC
HOP1_YEAST,0.29,0.68,0.47,0.26,0.5,0,0.47,0.37,1,NUC
HPR1_YEAST,0.5,0.45,0.49,0.15,0.5,0,0.55,0.43,1,NUC
HR25_YEAST,0.43,0.39,0.51,0.28,0.5,0,0.4,0.22,1,NUC
HSF_YEAST,0.34,0.35,0.61,0.19,0.5,0,0.52,0.25,1,NUC
H2A1_YEAST,0.44,0.53,0.52,0.37,0.5,0,0.5,0.22,1,NUC
H2A2_YEAST,0.44,0.53,0.52,0.37,0.5,0,0.5,0.22,1,NUC
H2B1_YEAST,0.32,0.34,0.61,0.17,0.5,0,0.52,0.32,1,NUC
H2B2_YEAST,0.34,0.34,0.61,0.18,0.5,0,0.52,0.32,1,NUC
IME1_YEAST,0.54,0.45,0.62,0.13,0.5,0,0.52,0.26,1,NUC
INO2_YEAST,0.56,0.45,0.59,0.14,0.5,0,0.51,0.26,1,NUC
INO4_YEAST,0.45,0.38,0.59,0.18,0.5,0,0.44,0.45,1,NUC
IXR1_YEAST,0.42,0.32,0.61,0.13,0.5,0,0.14,0.27,1,NUC
YJ16_YEAST,0.5,0.45,0.49,0.3,0.5,0,0.47,0.4,1,NUC
KAR1_YEAST,0.23,0.34,0.41,0.28,0.5,0,0.5,0.27,1,NUC
KAR3_YEAST,0.34,0.31,0.6,0.37,0.5,0,0.5,0.3,1,NUC
KEM1_YEAST,0.59,0.53,0.47,0.26,0.5,0,0.53,0.31,1,NUC
KI28_YEAST,0.57,0.49,0.48,0.16,0.5,0,0.51,0.22,1,NUC
SMI1_YEAST,0.43,0.32,0.56,0.27,0.5,0,0.47,0.27,1,NUC
KSS1_YEAST,0.52,0.48,0.54,0.28,0.5,0,0.54,0.22,1,NUC
LAS1_YEAST,0.43,0.38,0.51,0.24,0.5,0,0.46,0.33,1,NUC
LEUR_YEAST,0.44,0.41,0.44,0.13,0.5,0,0.49,0.42,1,NUC
LOS1_YEAST,0.53,0.44,0.47,0.22,0.5,0,0.53,0.22,1,NUC
LY14_YEAST,0.44,0.53,0.43,0.17,0.5,0,0.54,0.75,1,NUC
MAC1_YEAST,0.52,0.49,0.57,0.57,0.5,0,0.51,0.22,1,NUC
MAD1_YEAST,0.62,0.64,0.56,0.2,0.5,0,0.48,0.33,1,NUC
MAG_YEAST,0.46,0.32,0.58,0.17,0.5,0,0.61,0.25,1,NUC
MK16_YEAST,0.49,0.62,0.65,0.18,0.5,0,0.46,0.43,1,NUC
MA3R_YEAST,0.33,0.37,0.54,0.28,0.5,0,0.53,0.27,1,NUC
MA6R_YEAST,0.33,0.38,0.53,0.26,0.5,0,0.52,0.27,1,NUC
MBP1_YEAST,0.5,0.49,0.52,0.2,0.5,0,0.43,0.52,1,NUC
MCM1_YEAST,0.18,0.48,0.46,0.12,0.5,0,0,0.25,1,NUC
MCM2_YEAST,0.26,0.38,0.52,0.36,0.5,0,0.48,0.56,1,NUC
MCM3_YEAST,0.53,0.51,0.51,0.11,0.5,0,0.49,0.41,1,NUC
MDS1_YEAST,0.46,0.57,0.52,0.28,0.5,0,0.52,0.22,1,NUC
MEIX_YEAST,0.7,0.53,0.42,0.22,0.5,0,0.51,0.28,1,NUC
MER1_YEAST,0.55,0.49,0.45,0.18,0.5,0,0.49,0.22,1,NUC
MER2_YEAST,0.4,0.53,0.61,0.21,0.5,0,0.48,0.33,1,NUC
MT28_YEAST,0.43,0.83,0.55,0.2,0.5,0,0.47,0.4,1,NUC
MET4_YEAST,0.55,0.65,0.5,0.28,0.5,0,0.55,0.22,1,NUC
MGMT_YEAST,0.54,0.52,0.54,0.2,0.5,0,0.55,0.25,1,NUC
MIF2_YEAST,0.37,0.31,0.53,0.16,0.5,0,0.53,0.44,1,NUC
