1,23.25,1,0,0,0,0,0.835,1,0,0,0,2,300,0,1
0,47.75,8,0,0,0,0,7.875,1,1,6,1,0,0,1260,1
0,27.42,14.5,0,0,10,1,3.085,1,1,1,0,0,120,11,1
0,41.17,6.5,0,0,8,0,0.5,1,1,3,1,0,145,0,1
0,15.83,0.585,0,0,0,1,1.5,1,1,2,0,0,100,0,1
0,47,13,0,0,3,2,5.165,1,1,9,1,0,0,0,1
1,56.58,18.5,0,0,1,2,15,1,1,17,1,0,0,0,1
1,57.42,8.5,0,0,11,1,7,1,1,3,0,0,0,0,1
1,42.08,1.04,0,0,9,0,5,1,1,6,1,0,500,10000,1
1,29.25,14.79,0,0,12,0,5.04,1,1,5,1,0,168,0,1
1,42,9.79,0,0,10,1,7.96,1,1,8,0,0,0,0,1
1,49.5,7.585,0,0,3,2,7.585,1,1,15,1,0,0,5000,1
0,36.75,5.125,0,0,11,0,5,1,0,0,1,0,0,4000,1
0,22.58,10.75,0,0,8,0,0.415,1,1,5,1,0,0,560,1
1,27.83,1.5,0,0,9,0,2,1,1,11,1,0,434,35,1
1,27.25,1.585,0,0,2,1,1.835,1,1,12,1,0,583,713,1
0,23,11.75,0,0,10,1,0.5,1,1,2,1,0,300,551,1
1,27.75,0.585,1,1,2,0,0.25,1,1,2,0,0,260,500,1
1,54.58,9.415,0,0,13,7,14.415,1,1,11,1,0,30,300,1
1,34.17,9.17,0,0,0,0,4.5,1,1,12,1,0,0,221,1
1,28.92,15,0,0,0,1,5.335,1,1,11,0,0,0,2283,1
1,29.67,1.415,0,0,9,1,0.75,1,1,1,0,0,240,100,1
1,39.58,13.915,0,0,9,0,8.625,1,1,6,1,0,70,0,1
1,56.42,28,1,1,0,0,28.5,1,1,40,0,0,0,15,1
1,54.33,6.75,0,0,0,1,2.625,1,1,11,1,0,0,284,1
0,41,2.04,1,1,8,1,0.125,1,1,23,1,0,455,1236,1
1,31.92,4.46,0,0,2,1,6.04,1,1,3,0,0,311,300,1
1,41.5,1.54,0,0,3,2,3.5,0,0,0,0,0,216,0,1
1,23.92,0.665,0,0,0,0,0.165,0,0,0,0,0,100,0,1
0,25.75,0.5,0,0,0,1,0.875,1,0,0,1,0,491,0,1
1,26,1,0,0,8,0,1.75,1,0,0,1,0,280,0,1
1,37.42,2.04,0,0,9,0,0.04,1,0,0,1,0,400,5800,1
1,34.92,2.5,0,0,9,0,0,1,0,0,1,0,239,200,1
1,34.25,3,0,0,2,1,7.415,1,0,0,1,0,0,0,1
1,23.33,11.625,1,1,9,0,0.835,1,0,0,1,0,160,300,1
1,23.17,0,0,0,2,0,0.085,1,0,0,0,0,0,0,1
1,44.33,0.5,0,0,3,1,5,1,0,0,1,0,320,0,1
1,35.17,4.5,0,0,10,1,5.75,0,0,0,1,2,711,0,1
1,43.25,3,0,0,8,1,6,1,1,11,0,0,80,0,1
1,56.75,12.25,0,0,6,0,1.25,1,1,4,1,0,200,0,1
1,31.67,16.165,0,0,1,0,3,1,1,9,0,0,250,730,1
0,23.42,0.79,1,1,8,0,1.5,1,1,2,1,0,80,400,1
0,20.42,0.835,0,0,8,0,1.585,1,1,1,0,0,0,0,1
1,26.67,4.25,0,0,2,0,4.29,1,1,1,1,0,120,0,1
1,34.17,1.54,0,0,2,0,1.54,1,1,1,1,0,520,50000,1
0,36,1,0,0,0,0,2,1,1,11,0,0,0,456,1
1,25.5,0.375,0,0,6,0,0.25,1,1,3,0,0,260,15108,1
1,19.42,6.5,0,0,9,1,1.46,1,1,7,0,0,80,2954,1
1,35.17,25.125,0,0,10,1,1.625,1,1,1,1,0,515,500,1
1,52.5,6.5,0,0,5,0,6.29,1,1,15,0,0,0,11202,1
1,57.83,7.04,0,0,6,0,14,1,1,6,1,0,360,1332,1
0,20.75,10.335,0,0,2,1,0.335,1,1,1,1,0,80,50,1
1,39.92,6.21,0,0,8,0,0.04,1,1,1,0,0,200,300,1
1,25.67,12.5,0,0,2,0,1.21,1,1,67,1,0,140,258,1
0,24.75,12.5,0,0,12,0,1.5,1,1,12,1,0,120,567,1
0,44.17,6.665,0,0,8,0,7.375,1,1,3,1,0,0,0,1
0,23.5,9,0,0,8,0,8.5,1,1,5,1,0,120,0,1
1,34.92,5,0,0,10,1,7.5,1,1,6,1,0,0,1000,1
1,47.67,2.5,0,0,6,2,2.5,1,1,12,1,0,410,2510,1
1,22.75,11,0,0,8,0,2.5,1,1,7,1,0,100,809,1
1,34.42,4.25,0,0,3,2,3.25,1,1,2,0,0,274,610,1
0,28.42,3.5,0,0,9,0,0.835,1,0,0,0,2,280,0,1
1,67.75,5.5,0,0,11,5,13,1,1,1,1,0,0,0,1
1,20.42,1.835,0,0,0,0,2.25,1,1,1,0,0,100,150,1
0,47.42,8,0,0,11,2,6.5,1,1,6,0,0,375,51100,1
1,36.25,5,0,0,0,2,2.5,1,1,6,0,0,0,367,1
1,32.67,5.5,0,0,8,1,5.5,1,1,12,1,0,408,1000,1
1,48.58,6.5,0,0,8,1,6,1,0,0,1,0,350,0,1
1,39.92,0.54,1,1,12,0,0.5,1,1,3,0,0,200,1000,1
1,33.58,2.75,0,0,6,0,4.25,1,1,6,0,0,204,0,1
0,18.83,9.5,0,0,9,0,1.625,1,1,6,1,0,40,600,1
0,26.92,13.5,0,0,8,1,5,1,1,2,0,0,0,5000,1
0,31.25,3.75,0,0,2,1,0.625,1,1,9,1,0,181,0,1
0,56.5,16,0,0,4,7,0,1,1,15,0,0,0,247,1
1,43,0.29,1,1,2,1,1.75,1,1,8,0,0,100,375,1
1,22.33,11,0,0,9,0,2,1,1,1,0,0,80,278,1
1,27.25,1.665,0,0,2,1,5.085,1,1,9,0,0,399,827,1
1,32.83,2.5,0,0,2,1,2.75,1,1,6,0,0,160,2072,1
1,23.25,1.5,0,0,8,0,2.375,1,1,3,1,0,0,582,1
0,40.33,7.54,1,1,8,1,8,1,1,14,0,0,0,2300,1
0,30.5,6.5,0,0,0,2,4,1,1,7,1,0,0,3065,1
0,52.83,15,0,0,0,0,5.5,1,1,14,0,0,0,2200,1
0,46.67,0.46,0,0,2,1,0.415,1,1,11,1,0,440,6,1
0,58.33,10,0,0,8,0,4,1,1,14,0,0,0,1602,1
1,37.33,6.5,0,0,6,1,4.25,1,1,12,1,0,93,0,1
1,23.08,2.5,0,0,0,0,1.085,1,1,11,1,0,60,2184,1
1,32.75,1.5,0,0,2,1,5.5,1,1,3,1,0,0,0,1
0,21.67,11.5,1,1,4,3,0,1,1,11,1,0,0,0,1
0,28.5,3.04,1,1,10,1,2.54,1,1,1,0,0,70,0,1
0,68.67,15,0,0,11,5,0,1,1,14,0,0,0,3376,1
1,28,2,0,0,5,1,4.165,1,1,2,1,0,181,0,1
1,34.08,0.08,1,1,6,2,0.04,1,1,1,1,0,280,2000,1
1,27.67,2,0,0,10,1,1,1,1,4,0,0,140,7544,1
1,44,2,0,0,6,0,1.75,1,1,2,1,0,0,15,1
1,25.08,1.71,0,0,10,0,1.665,1,1,1,1,0,395,20,1
1,32,1.75,1,1,11,1,0.04,1,0,0,1,0,393,0,1
0,60.58,16.5,0,0,8,0,11,1,0,0,1,0,21,10561,1
0,40.83,10,0,0,8,1,1.75,1,0,0,0,0,29,837,1
1,19.33,9.5,0,0,8,0,1,1,0,0,1,0,60,400,1
0,32.33,0.54,0,0,2,0,0.04,1,0,0,0,0,440,11177,1
1,36.67,3.25,0,0,8,1,9,1,0,0,1,0,102,639,1
1,37.5,1.125,1,1,1,0,1.5,0,0,0,1,0,431,0,1
0,25.08,2.54,1,1,12,0,0.25,1,0,0,1,0,370,0,1
1,41.33,0,0,0,0,2,15,1,0,0,0,0,0,0,1
1,56,12.5,0,0,5,1,8,1,0,0,1,0,24,2028,1
0,49.83,13.585,0,0,5,1,8.5,1,0,0,1,0,0,0,1
1,22.67,10.5,0,0,8,1,1.335,1,0,0,0,0,100,0,1
1,27,1.5,1,1,9,0,0.375,1,0,0,1,0,260,1065,1
1,25,12.5,0,0,12,0,3,1,0,0,1,2,20,0,1
0,26.08,8.665,0,0,12,0,1.415,1,0,0,0,0,160,150,1
0,18.42,9.25,0,0,8,0,1.21,1,1,4,0,0,60,540,1
1,20.17,8.17,0,0,12,0,1.96,1,1,14,0,0,60,158,1
1,47.67,0.29,0,0,0,2,15,1,1,20,0,0,0,15000,1
0,21.25,2.335,0,0,3,2,0.5,1,1,4,0,2,80,0,1
0,20.67,3,0,0,8,0,0.165,1,1,3,0,0,100,6,1
0,57.08,19.5,0,0,0,0,5.5,1,1,7,0,0,0,3000,1
0,22.42,5.665,0,0,8,0,2.585,1,1,7,0,0,129,3257,1
1,48.75,8.5,0,0,0,1,12.5,1,1,9,0,0,181,1655,1
1,40,6.5,0,0,12,2,3.5,1,1,1,0,0,0,500,1
1,40.58,5,0,0,0,0,5,1,1,7,0,0,0,3065,1
0,28.67,1.04,0,0,0,0,2.5,1,1,5,1,0,300,1430,1
0,33.08,4.625,0,0,8,1,1.625,1,1,2,0,0,0,0,1
1,21.33,10.5,0,0,0,0,3,1,0,0,1,0,0,0,1
1,42,0.205,0,0,3,1,5.125,1,0,0,0,0,400,0,1
1,41.75,0.96,0,0,10,0,2.5,1,0,0,0,0,510,600,1
1,22.67,1.585,1,1,9,0,3.085,1,1,6,0,0,80,0,1
1,34.5,4.04,1,1,3,2,8.5,1,1,7,1,0,195,0,1
1,28.25,5.04,1,1,0,2,1.5,1,1,8,1,0,144,7,1
1,33.17,3.165,1,1,10,0,3.165,1,1,3,1,0,380,0,1
1,48.17,7.625,0,0,9,1,15.5,1,1,12,0,0,0,790,1
1,27.58,2.04,1,1,12,0,2,1,1,3,1,0,370,560,1
1,22.58,10.04,0,0,10,0,0.04,1,1,9,0,0,60,396,1
0,24.08,0.5,0,0,8,1,1.25,1,1,1,0,0,0,678,1
0,41.33,1,0,0,3,2,2.25,1,0,0,1,0,0,300,1
0,20.75,10.25,0,0,8,0,0.71,1,1,2,1,0,49,0,1
1,36.33,2.125,1,1,9,0,0.085,1,1,1,0,0,50,1187,1
0,35.42,12,0,0,8,1,14,1,1,8,0,0,0,6590,1
1,28.67,9.335,0,0,8,1,5.665,1,1,6,0,0,381,168,1
1,35.17,2.5,0,0,5,0,4.5,1,1,7,0,0,150,1270,1
1,39.5,4.25,0,0,0,2,6.5,1,1,16,0,0,117,1210,1
1,39.33,5.875,0,0,2,1,10,1,1,14,1,0,399,0,1
1,24.33,6.625,1,1,1,0,5.5,1,0,0,1,2,100,0,1
1,60.08,14.5,0,0,13,7,18,1,1,15,1,0,0,1000,1
1,23.08,11.5,0,0,3,0,3.5,1,1,9,0,0,56,742,1
1,26.67,2.71,1,1,2,0,5.25,1,1,1,0,0,211,0,1
1,48.17,3.5,0,0,12,0,3.5,1,0,0,0,2,230,0,1
1,41.17,4.04,0,0,2,1,7,1,1,8,0,0,320,0,1
1,55.92,11.5,0,0,13,7,5,1,1,5,0,0,0,8851,1
1,53.92,9.625,0,0,11,0,8.665,1,1,5,0,0,0,0,1
0,18.92,9.25,1,1,0,0,1,1,1,4,1,0,80,500,1
0,50.08,12.54,0,0,12,0,2.29,1,1,3,1,0,156,0,1
1,65.42,11,0,0,11,5,20,1,1,7,1,0,22,0,1
0,17.58,9,0,0,12,0,1.375,1,0,0,1,0,0,0,1
0,18.83,9.54,0,0,12,0,0.085,1,0,0,0,0,100,0,1
0,37.75,5.5,0,0,8,0,0.125,1,0,0,1,0,228,0,1
1,23.25,4,0,0,0,2,0.25,1,0,0,1,0,160,0,1
1,18.08,5.5,0,0,5,0,0.5,1,0,0,0,0,80,0,1
0,22.5,8.46,1,1,10,0,2.46,0,0,0,0,0,164,0,1
1,19.67,0.375,0,0,8,0,2,1,1,2,1,0,80,0,1
1,22.08,11,0,0,2,0,0.665,1,0,0,0,0,100,0,1
1,25.17,3.5,0,0,2,0,0.625,1,1,7,0,0,0,7059,1
0,47.42,3,0,0,10,0,13.875,1,1,2,1,0,519,1704,1
1,33.5,1.75,0,0,10,1,4.5,1,1,4,1,0,253,857,1
1,27.67,13.75,0,0,9,0,5.75,1,0,0,1,0,487,500,1
0,58.42,21,0,0,3,2,10,1,1,13,0,0,0,6700,1
0,20.67,1.835,0,0,8,0,2.085,1,1,5,0,0,220,2503,1
1,26.17,0.25,0,0,3,2,0,1,0,0,1,0,0,0,1
1,21.33,7.5,0,0,12,0,1.415,1,1,1,0,0,80,9800,1
1,42.83,4.625,0,0,8,0,4.58,1,0,0,0,2,0,0,1
1,38.17,10.125,0,0,10,0,2.5,1,1,6,0,0,520,196,1
1,20.5,10,1,1,0,0,2.5,1,0,0,0,2,40,0,1
1,48.25,25.085,0,0,9,0,1.75,1,1,3,0,0,120,14,1
1,28.33,5,0,0,9,0,11,1,0,0,1,0,70,0,1
1,18.5,2,0,0,3,0,1.5,1,1,2,0,0,120,300,1
1,33.17,3.04,1,1,0,1,2.04,1,1,1,1,0,180,18027,1
1,45,8.5,0,0,2,1,14,1,1,1,1,0,88,2000,1
0,19.67,0.21,0,0,8,1,0.29,1,1,11,0,0,80,99,1
1,21.83,11,0,0,10,0,0.29,1,1,6,0,0,121,0,1
1,40.25,21.5,0,0,11,5,20,1,1,11,0,0,0,1200,1
1,41.42,5,0,0,8,1,5,1,1,6,1,0,470,0,1
0,17.83,11,0,0,10,1,1,1,1,11,0,0,0,3000,1
1,23.17,11.125,0,0,10,1,0.46,1,1,1,0,0,100,0,1
1,59.67,1.54,0,0,8,0,0.125,1,0,0,1,0,260,0,1
1,18,0.165,0,0,8,4,0.21,0,0,0,0,0,200,40,1
1,17.5,22,2,2,13,8,0,0,0,0,1,1,450,100000,1
1,19.17,0,1,1,6,2,0,0,0,0,1,2,500,1,1
1,36.75,0.125,1,1,0,0,1.5,0,0,0,1,0,232,113,1
1,21.25,1.5,0,0,9,0,1.5,0,0,0,0,0,150,8,1
0,18.08,0.375,2,2,2,7,10,0,0,0,1,2,300,0,1
0,33.67,0.375,0,0,2,0,0.375,0,0,0,0,0,300,44,1
1,48.58,0.205,1,1,5,0,0.25,1,1,11,0,0,380,2732,1
0,47.25,0.75,0,0,8,1,2.75,1,1,1,0,0,333,892,1
1,24.17,0.875,0,0,8,0,4.625,1,1,2,1,0,520,2000,1
1,39.25,9.5,0,0,6,0,6.5,1,1,14,0,0,240,4607,1
0,20.5,11.835,0,0,0,1,6,1,0,0,0,0,340,0,1
0,18.83,4.415,1,1,0,1,3,1,0,0,0,0,240,0,1
1,19.17,9.5,0,0,9,0,1.5,1,0,0,0,0,120,2206,1
0,25,0.875,0,0,10,1,1.04,1,0,0,1,0,160,5860,1
1,20.17,9.25,0,0,0,0,1.665,1,1,3,1,0,40,28,1
1,25.75,0.5,0,0,0,0,1.46,1,1,5,1,0,312,0,1
1,20.42,7,0,0,0,0,1.625,1,1,3,0,0,200,1391,1
1,39,5,0,0,2,0,3.5,1,1,10,1,0,0,0,1
0,64.08,0.165,0,0,13,7,0,1,1,1,0,0,232,100,1
1,28.25,5.125,0,0,10,0,4.75,1,1,2,0,0,420,7,1
0,28.75,3.75,0,0,0,0,1.085,1,1,1,1,0,371,0,1
1,31.33,19.5,0,0,0,0,7,1,1,16,0,0,0,5000,1
0,18.92,9,0,0,12,0,0.75,1,1,2,0,0,88,591,1
0,24.75,3,0,0,8,1,1.835,1,1,19,0,0,0,500,1
0,30.67,12,0,0,0,0,2,1,1,1,0,0,220,19,1
1,21,4.79,1,1,9,0,2.25,1,1,1,1,0,80,300,1
1,13.75,4,1,1,9,0,1.75,1,1,2,1,0,120,1000,1
0,46,4,0,0,4,3,0,1,0,0,0,0,100,960,1
0,44.33,0,0,0,0,0,2.5,1,0,0,0,0,0,0,1
1,20.25,9.96,0,0,11,6,0,1,0,0,0,0,0,0,1
1,22.67,2.54,1,1,0,1,2.585,1,0,0,0,0,0,0,1
0,60.92,5,0,0,12,0,4,1,1,4,0,0,0,99,1
1,16.08,0.75,0,0,0,0,1.75,1,1,5,1,0,352,690,1
0,28.17,0.375,0,0,8,0,0.585,1,1,4,0,0,80,0,1
1,39.17,1.71,0,0,10,0,0.125,1,1,5,1,0,480,0,1
0,30,5.29,0,0,11,6,2.25,1,1,5,1,0,99,500,1
1,22.83,3,0,0,6,0,1.29,1,1,1,0,0,260,800,1
1,23.92,1.5,0,0,1,1,1.875,1,1,6,0,0,200,327,1
1,33.17,1,0,0,10,0,0.75,1,1,7,1,0,340,4071,1
1,48.33,12,0,0,6,0,16,1,0,0,0,2,110,0,1
1,76.75,22.29,0,0,11,5,12.75,1,1,1,1,0,0,109,1
1,51.33,10,0,0,3,2,0,1,1,11,0,0,0,1249,1
1,34.75,15,0,0,7,4,5.375,1,1,9,1,0,0,134,1
1,38.58,3.335,0,0,9,0,4,1,1,14,0,0,383,1344,1
0,22.42,11.25,1,1,10,1,0.75,1,1,4,0,0,0,321,1
1,41.92,0.42,0,0,0,1,0.21,1,1,6,0,0,220,948,1
1,29.58,4.5,0,0,9,0,7.5,1,1,2,1,0,330,0,1
0,32.17,1.46,0,0,9,0,1.085,1,1,16,0,0,120,2079,1
1,51.42,0.04,0,0,10,1,0.04,1,0,0,0,0,0,3000,1
0,22.83,2.29,0,0,8,1,2.29,1,1,7,1,0,140,2384,1
0,25,12.33,0,0,2,1,3.5,1,1,6,0,0,400,458,1
1,26.75,1.125,0,0,10,1,1.25,1,0,0,0,0,0,5298,1
1,23.33,1.5,0,0,0,1,1.415,1,0,0,0,0,422,200,1
1,24.42,12.335,0,0,8,1,1.585,1,0,0,1,0,120,0,1
1,42.17,5.04,0,0,8,1,12.75,1,0,0,1,0,92,0,1
0,20.83,3,0,0,12,0,0.04,1,0,0,0,0,100,0,1
1,23.08,11.5,0,0,9,1,2.125,1,1,11,1,0,290,284,1
0,25.17,2.875,0,0,10,1,0.875,1,0,0,0,0,360,0,1
1,43.08,0.375,1,1,0,0,0.375,1,1,8,1,0,300,162,1
0,35.75,0.915,0,0,12,0,0.75,1,1,4,0,0,0,1583,1
1,59.5,2.75,0,0,9,0,1.75,1,1,5,1,0,60,58,1
1,21,3,1,1,1,0,1.085,1,1,8,1,0,160,1,1
1,21.92,0.54,1,1,10,0,0.04,1,1,1,1,0,840,59,1
0,65.17,14,0,0,13,7,0,1,1,11,1,0,0,1400,1
0,20.33,10,0,0,0,1,1,1,1,4,0,0,50,1465,1
1,32.25,0.165,1,1,0,1,3.25,1,1,1,1,0,432,8000,1
1,30.17,0.5,0,0,0,0,1.75,1,1,11,0,0,32,540,1
1,25.17,6,0,0,0,0,1,1,1,3,0,0,0,0,1
1,39.17,1.625,0,0,0,0,1.5,1,1,10,0,0,186,4700,1
1,39.08,6,0,0,6,0,1.29,1,1,5,1,0,108,1097,1
1,31.67,0.83,0,0,10,0,1.335,1,1,8,1,0,303,3290,1
1,41,0.04,0,0,11,0,0.04,0,1,1,0,2,560,0,1
1,48.5,4.25,0,0,6,0,0.125,1,0,0,1,0,225,0,1
1,32.67,9,1,1,9,1,5.25,1,0,0,1,0,154,0,1
0,28.08,15,1,1,11,5,0,1,0,0,0,0,0,13212,1
1,73.42,17.75,0,0,13,7,0,1,0,0,1,0,0,0,1
1,64.08,20,0,0,10,1,17.5,1,1,9,1,0,0,1000,1
1,51.58,15,0,0,0,0,8.5,1,1,9,0,0,0,0,1
1,26.67,1.75,1,1,0,0,1,1,1,5,1,0,160,5777,1
1,25.33,0.58,0,0,0,0,0.29,1,1,7,1,0,96,5124,1
1,30.17,6.5,0,0,2,0,3.125,1,1,8,0,0,330,1200,1
1,27,0.75,0,0,0,1,4.25,1,1,3,1,0,312,150,1
1,34.17,5.25,0,0,9,0,0.085,0,0,0,1,0,290,6,1
1,38.67,0.21,0,0,5,0,0.085,1,0,0,1,0,280,0,1
1,25.75,0.75,0,0,0,2,0.25,1,0,0,0,0,349,23,1
0,46.08,3,0,0,0,0,2.375,1,1,8,1,0,396,4159,1
0,21.5,6,0,0,12,0,2.5,1,1,3,0,0,80,918,1
1,20.5,2.415,0,0,0,0,2,1,1,11,1,0,200,3000,1
0,29.5,0.46,0,0,5,0,0.54,1,1,4,0,0,380,500,1
1,16.17,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,1
1,22.67,0.165,0,0,0,3,2.25,0,0,0,1,2,0,0,1
